country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
MLT,2016,7197151.567134055,12461.351867428968,648.0925511646991,8332674.687551335,9597881.366280595
MMR,2016,165309529.62715125,4660010.5664399415,127990.27484443897,331111884.23542833,582426503.8281504
MNE,2016,8932504.950252006,110472.4665881496,906.4171202232457,12251169.257041693,18144600.040633846
MNG,2016,99401667.40520348,2395406.324397328,87239.80116942046,189929646.24310163,317662899.8843134
MNP,2016,1402417.2401538705,271.0913874095497,33.892057812600015,1419165.1800323816,1433656.5081129258
MOZ,2016,49507618.798839636,854273.0025707803,15839.160573972016,78457129.92842846,124446973.09237444
MRT,2016,14689730.709371064,676487.4036660715,18563.982416243776,39584729.07255916,76859889.9945528
MSR,2016,141547.03981647783,29.996944046817323,5.067964243007215,143765.15665495506,145366.78122214603
MTQ,2016,6159158.24410518,18819.29265593262,1954.6878080485337,7220463.1777133355,8224494.327293783
MUS,2016,13754844.894233609,54289.30304655231,1568.6202842014607,17803100.014221434,24322230.53863427
MWI,2016,19392940.37196374,422562.18270191434,20003.487850809106,37146587.12365383,60323410.697347865
MYS,2016,610853175.4581921,3578654.54594532,67620.21601261236,735429526.8760093,928366862.7744339
MYT,2016,1237961.3878033014,978.9706943040401,76.28129176184525,1285472.714006179,1337925.2826054364
NAM,2016,24959213.573965743,450964.5166659633,12726.98962429787,41398272.40320216,65934251.734949246
NCL,2016,11719549.712022912,50921.3721754345,332.19237306423594,13228946.359830232,15943983.234484777
NER,2016,28746895.64983219,1617422.669427997,64703.020366038654,92231365.61666508,179423686.64808103
NFK,2016,42420.794589466626,9.00588627395927,2.0036540493267645,43217.26105454707,43698.71813841116
NGA,2016,331916411.3549285,16445026.617862653,223748.4913137058,871831326.2770088,1768090221.1205282
NIC,2016,15985104.296979599,800630.7987478112,17871.2514643412,43378421.00989292,86517432.06329249
NIU,2016,34235.88119244569,105.28698070665871,2.6335611098283596,37871.109936114946,43489.49833512207
NLD,2016,451209290.8882533,1877267.139849193,75091.6204515002,554515768.8193039,653607426.8484277
NOR,2016,247957560.79303885,3370095.766928711,30905.06380203816,354668227.77558506,536177003.6240341
NPL,2016,40495068.56057487,1423872.8571932446,39052.95478837807,91166795.2935701,167201078.43462768
NRU,2016,101956.047456397,224.60240328969186,5.485823965600472,109634.67261201883,121643.60671183346
NZL,2016,103070067.37328678,2951719.586698764,53828.99957433231,202723869.9809258,364368583.08655494
OMN,2016,245230054.54829726,2350551.074989704,6943.635792641074,314891358.7973613,442240298.75276446
PAK,2016,456174569.1946218,14616119.058019334,391933.4988902355,984486462.1638155,1779741509.9654243
PAN,2016,47463983.77623726,338761.8176149914,9576.94678366715,60629050.52312064,80160787.89129671
PCN,2016,7400.258121348055,0.9286023912430219,0.1729161699978684,7474.711003289271,7523.795666751831
PER,2016,157887935.70659834,2597591.1507665603,64533.31565189375,248856323.6210893,389191569.89370984
PHL,2016,340118887.63655937,3810635.9488371355,84040.01477396986,478937651.8697316,694295322.7746835
PLW,2016,1312968.9255704482,2095.70797382897,39.473069861730394,1382096.3971045318,1493856.8440049945
PNG,2016,80838760.55983669,393934.84296211053,10707.213533167593,94978699.00855096,116039794.9031991
POL,2016,707829830.9484837,3928639.990776897,193705.79707207426,883888794.3489603,1104273391.4442246
PRI,2016,39904014.77029685,125548.33871956782,4370.6235842672295,44689074.90997943,51402345.91276292
PRK,2016,121485158.17249762,2281069.95341745,18326.373363624993,194415162.80556735,322226841.044924
PRT,2016,160881972.0757803,648263.0687542863,27317.282348833385,193156831.79052347,235328723.6000041
PRY,2016,31987087.002398185,1893472.7357611842,51578.90920684128,99506439.25976293,201601630.17529064
PSE,2016,7448801.800052181,52688.56491148722,2363.3282749371397,9545157.16172221,12361626.006825132
PYF,2016,4540742.9036441455,5834.385816363737,218.45165230168348,4760768.112760383,5072831.1140003335
QAT,2016,352137294.4769108,5706142.796978796,4814.697050178468,517081612.35909784,826276144.1425644
REU,2016,12738222.76364749,9489.940270886413,630.0769128654247,13175551.37559755,13681405.836284086
ROU,2016,201319423.8789828,1754480.739362586,82322.7652486006,279492910.8257167,378099596.0914142
RUS,2016,5004930129.064113,51491551.1298241,558343.44509637,6701613213.9466505,9465796489.13349
RWA,2016,15609139.55631061,342291.8081219967,9958.332487067924,27907752.042109996,46288230.017659254
SAU,2016,1532751701.0635407,7551724.746860076,50953.95754534011,1835323588.1794984,2322270903.3775697
SDN,2016,88506126.47971669,4402590.66772643,140292.37192879472,251382649.70413777,489498420.8480679
SEN,2016,41164565.515105225,693295.9848416954,24263.54029981064,68706022.13157254,107857292.31309702
SGP,2016,227467653.62181938,140881.6760486632,8585.712016218515,248754997.6651565,267953501.1246664
SGS,2016,755522.6257400699,1816.9255931278258,48.78125533217309,774070.3260161307,784364.2585260782
SHN,2016,176074.08065468844,119.06135783559185,7.868874987647089,181543.52237877328,187894.4988619845
SJM,2016,212491.1030941406,36098.204250114286,11.077986233533702,1197416.2378473838,3132273.278008266
SLB,2016,2024245.4903608572,15255.503674303836,181.44868775735327,2492402.7746318076,3308693.1847251
SLE,2016,10382244.358828913,508568.8272206996,6223.846319681535,26119213.210957322,53314376.222102344
SLV,2016,19895309.284002002,244416.40369480418,7589.8276644138505,29255060.82214378,43015981.54133278
SMR,2016,161829.71481156367,225.76658681889913,24.482105398366418,174907.2728873119,186920.20078085284
SOM,2016,15324803.27270727,1592731.4525243132,40266.810540958635,73002530.2108504,160542141.8842863
SPM,2016,179951.24468372748,391.64149974626224,5.190056266286775,192038.07987561793,213023.72680078362
SRB,2016,110399851.32216606,607379.5985038673,20363.31844777884,132835858.82821606,165246769.44427595
SSD,2016,35071849.816962905,1527428.321703341,38016.41962179984,87615295.5315808,169231769.2524671
STP,2016,542488.2528286026,3413.8820358602725,118.91591904251297,670961.3328394671,852837.0718703637
SUR,2016,8781239.011312084,107454.86753830063,1211.2418048707927,12088023.318847697,17825442.93320236
SVK,2016,84257772.67797202,314398.9067285032,24069.350980896397,102439864.30482562,120806516.25432193
SVN,2016,31537413.294653405,207840.72869752764,5516.1293106503235,39998024.948921636,51866956.69486821
SWE,2016,177916276.8613888,438017.3572490907,65933.37022597501,211929584.2431319,238371677.76266602
SWZ,2016,6097737.233357746,75409.94800382355,2599.4387062934543,8905634.366588503,12929102.979363527
SXM,2016,1496577.3695977936,456.65603898771275,74.2441811545478,1529601.2313043464,1553998.7323258517
SYC,2016,2524495.576680383,4285.38469313579,101.71751791522725,2669201.2621871866,2898769.9399437155
SYR,2016,72390912.8033301,745879.0063874002,29611.393610883104,107530879.87865655,155324037.37348294
TCA,2016,1472627.9468066567,794.6993285422462,41.46197188510246,1505805.0832852102,1548332.1922376363
TCD,2016,33526058.381599803,3567446.1703569354,129297.31938048567,168983719.60586122,360157105.59562373
TGO,2016,10092791.353275206,256696.6280055484,8394.763663723326,20511609.905492727,35369865.78138478
THA,2016,667970856.5967381,8395025.402231183,149584.27995991608,987526378.6246073,1490152245.5459309
TJK,2016,24494507.92985445,557449.7628758756,9965.895893933946,43139299.91360511,72801789.60638855
TKL,2016,9299.332391230675,43.681124208704354,1.4889056967602483,10919.28618458565,13250.142154837813
TKM,2016,196633299.09982815,3321328.184435894,36993.22584745787,300739357.49533916,477962148.7710955
TLS,2016,9684650.224922748,179242.9820544266,1856.1601715067072,15238576.315822968,24779418.60381463
TON,2016,806432.9631219328,10967.72708945235,111.38051327040344,1142177.4172155075,1727060.458200042
TTO,2016,85102105.2500215,1017966.7262059059,1874.950888994798,116548024.61532287,173411539.69598702
TUN,2016,75196440.15255213,595804.7703605471,23221.464410693767,100000333.57753749,134199614.10195436
TUR,2016,888334113.4518244,10994007.553714445,279748.67521009984,1283591048.006919,1889759680.3168368
TUV,2016,301425.2757331091,549.6910219145831,21.56054309588684,322634.3005358128,351951.5453492926
TWN,2016,554538347.7996329,721246.8608238569,26028.235323318455,596041764.4441763,633649613.1706975
TZA,2016,72529458.71910587,2978778.59867208,98073.0468323814,182263471.53147498,341174956.9225786
UGA,2016,39516533.9785047,1652495.7640249976,57930.194975835926,101260674.45343259,189449277.563492
UKR,2016,673318311.0591646,5871990.436544589,189818.76619429613,890886433.8349689,1206754702.3461397
